Type,CAN_ID,Data_1,Data_2,Data_3,Data_4,Data_5,Data_6,Data_7,Data_8
0,05040601,56,E8,DB,61,29,00,10,87
1,05040601,8A,12,CF,0D,B3,F2,FC,8E
1,05040601,2E,EC,AA,23,19,32,61,8F
0,05040601,1D,B7,E2,61,01,00,10,88
1,05040601,55,3C,8C,A1,F9,AB,37,90
1,05040601,57,2B,D5,AE,4D,1C,4C,91
1,05040601,8F,C5,E1,26,84,1F,F2,92
0,05040601,A5,34,F0,60,BD,00,10,89
1,05040601,85,77,3E,3C,67,D6,60,93
1,05040601,B9,4B,80,32,CE,1E,B5,94
0,05040601,20,6B,E0,60,A5,00,10,8A
1,05040601,F3,B2,3E,3C,07,6D,6B,95
1,05040601,BA,E6,EF,BA,EF,BF,3A,96
0,05040601,02,7C,DB,60,FD,00,10,8B
1,05040601,7D,A9,8D,BC,6B,4A,E2,97
1,05040601,2D,69,C7,D7,48,2E,9B,98
0,05040601,59,5C,E5,61,19,00,10,8C
1,05040601,F9,DC,74,C3,93,44,15,99
1,05040601,0D,20,24,EA,32,EC,C2,9A
0,10040A7C,33,F6,00,00,00,00,E8,90
1,05040601,0C,A2,31,FC,3F,1E,23,9B
0,10040A7C,49,E2,9D,EC,5C,00,00,30
0,05040601,99,F9,F4,60,FD,00,10,8D
1,05040601,EB,83,FF,1C,B0,E0,B3,9C
0,05040601,21,7A,E8,60,E1,00,10,8E
1,05040601,C9,E8,DD,3E,AA,30,F7,9D
1,05040601,40,49,BC,F6,6E,D2,E1,9E
1,05040601,C4,B8,59,6F,E0,F3,73,9F
0,05040601,F8,43,E3,60,D5,00,10,8F
1,05040601,1F,6C,7A,6D,3D,31,4A,80
0,05040601,F2,79,E0,60,C1,00,10,90
1,05040601,AA,4A,5B,53,10,C7,4F,81
1,05040601,43,4A,59,8B,CD,64,9C,82
0,05040601,01,39,EA,60,9D,00,10,91
1,05040601,E6,AB,6D,D4,D0,85,64,83
1,05040601,50,AE,C8,00,92,ED,6A,84
1,05040601,2D,D9,08,B9,1F,FB,64,85
0,05040601,72,E9,ED,60,7D,00,10,92
1,05040601,9D,91,FF,83,6B,D9,0A,86
1,05040601,7A,56,83,01,64,01,4D,87
0,05040601,B4,70,DA,60,B9,00,10,93
1,05040601,AC,ED,D0,E0,C2,12,E9,88
0,05040601,3F,73,D2,60,D5,00,10,94
1,05040601,19,6C,C6,C9,DD,B6,49,89
0,05040601,B1,E6,D7,60,D9,00,10,95
1,05040601,68,90,48,8C,E2,13,EC,8A
1,05040601,BB,2D,AA,42,BB,A0,E1,8B
1,05040601,57,B8,37,27,91,BB,97,8C
0,05040601,EE,7A,DE,61,35,00,10,96
1,05040601,F0,B0,10,D6,2C,52,3E,8D
1,05040601,8F,8C,AC,A3,94,25,65,8E
0,05040601,59,05,F2,61,0D,00,10,97
1,05040601,BE,C4,DA,54,5A,EF,14,8F
1,05040601,EA,96,D6,B2,D9,36,8D,90
0,05040601,2A,DD,ED,60,F1,00,10,98
1,05040601,31,E0,B1,30,51,93,5F,91
1,05040601,07,F6,99,91,F5,E8,06,92
0,05040601,C9,BD,E5,60,AD,00,10,99
1,05040601,B9,8D,66,E8,A5,7B,64,93
1,05040601,2D,2E,A1,A0,79,93,6B,94
0,05040601,86,2F,E1,60,A1,00,10,9A
1,05040601,52,AF,00,10,4E,2A,BE,95
1,05040601,B4,BB,11,2A,9F,57,1D,96
0,05040601,5A,18,E2,60,F1,00,10,9B
1,05040601,4B,DF,64,2D,2F,76,0D,97
0,05040601,B0,28,E1,60,B1,00,10,9C
1,05040601,FF,4C,9B,60,DD,6F,21,98
1,05040601,01,13,A3,66,B7,40,57,99
1,05040601,CD,BE,6A,A6,8F,C8,5E,9A
0,05040601,51,42,E3,60,8D,00,10,9D
1,05040601,CF,FF,2E,E7,31,A7,E4,9B
1,05040601,9B,5B,97,2F,46,DB,FD,9C
0,05040601,F0,0C,E9,60,B9,00,10,9E
1,05040601,F4,A5,ED,E7,7C,E2,30,9D
1,05040601,46,B3,54,B2,FC,4A,99,9E
0,05040601,0B,48,E7,61,01,00,10,9F
1,05040601,F0,17,FD,36,CA,57,4A,9F
0,05040601,70,BC,EF,60,81,00,10,80
1,05040601,9A,DF,0E,05,9A,21,BF,80
1,05040601,BF,C5,96,99,CA,8D,08,81
1,05040601,66,F2,2B,7B,77,80,80,82
0,05040601,2C,01,E4,60,CD,00,10,81
1,05040601,A3,6D,AE,5A,95,D8,84,83
1,05040601,90,EF,38,6C,56,0D,8E,84
0,05040601,E5,14,D6,60,F9,00,10,82
1,05040601,52,9D,C4,71,84,14,43,85
0,05040601,AF,4C,DA,60,C5,00,10,83
1,05040601,C7,71,EA,E0,25,91,AC,86
1,05040601,62,44,FD,6B,96,43,EE,87
1,05040601,75,EC,70,06,F6,5B,C2,88
0,05040601,6D,2D,E8,60,CD,00,10,84
1,05040601,01,CD,1A,9D,59,96,98,89
1,05040601,86,80,C0,46,47,FF,55,8A
0,05040601,7B,D2,E9,60,ED,00,10,85
0,10040A7D,11,35,00,00,00,00,EA,88
0,10040A7D,49,1C,20,F4,5C,00,00,28
1,05040601,19,3D,D4,B3,E3,0F,1E,8B
0,10040A7B,F9,2D,00,00,00,00,EF,84
0,10040A7B,49,8E,1B,F0,5C,00,00,24
1,05040601,01,E6,96,92,97,3F,BF,8C
0,05040601,C5,1D,E6,61,05,00,10,86
1,05040601,55,BB,57,32,1E,40,46,8D
0,10040A7A,B5,E7,00,00,00,00,F1,92
0,10040A7A,49,03,27,F4,5C,00,00,32
1,05040601,28,92,4E,A7,DA,4E,99,8E
1,05040601,90,72,5E,32,46,40,71,8F
0,05040601,AA,97,DF,60,55,00,10,87
1,05040601,3E,F1,71,BF,D1,73,16,90
1,05040601,67,45,50,35,17,15,32,91
0,05040601,34,51,E4,60,61,00,10,88
1,05040601,EE,75,D5,C3,CB,44,E7,92
0,05040601,DB,B4,E8,60,75,00,10,89
1,05040601,1C,37,2D,E0,9E,2E,B1,93
0,05040601,39,F2,E6,60,91,00,10,8A
1,05040601,BF,8D,E1,74,23,C8,EA,94
1,05040601,10,A2,4E,CA,A4,DC,DC,95
1,05040601,AD,24,03,42,16,80,D2,96
0,05040601,03,91,EF,60,FD,00,10,8B
1,05040601,6C,1B,F9,4F,48,92,3F,97
1,05040601,AA,6A,16,7A,22,22,58,98
0,05040601,BC,C5,F0,60,E9,00,10,8C
1,05040601,5C,4C,5E,50,A2,55,30,99
1,05040601,89,5A,A7,CF,44,25,9A,9A
0,05040601,EF,75,F0,60,CD,00,10,8D
1,05040601,BE,98,70,F1,22,69,47,9B
1,05040601,94,8E,1A,0B,3C,0A,C9,9C
1,05040601,84,D9,B3,81,80,A1,4F,9D
0,05040601,5A,9F,F7,60,C1,00,10,8E
1,05040601,BC,1F,27,8A,E3,ED,79,9E
1,05040601,0D,BF,0D,BF,DD,41,44,9F
0,05040601,1E,A4,FF,60,E9,00,10,8F
1,05040601,28,B0,16,00,0C,55,18,80
0,05040601,5F,B1,F3,60,F1,00,10,90
1,05040601,39,8B,24,F7,F4,E6,93,81
1,05040601,11,21,F7,82,E3,79,29,82
0,05040601,77,F3,EA,60,7D,00,10,91
1,05040601,AA,C2,D6,93,CB,44,D8,83
0,05040601,86,2F,E6,60,71,00,10,92
1,05040601,19,2D,E9,7A,AA,69,7E,84
1,05040601,BB,A8,C2,BE,83,11,B9,85
1,05040601,BE,74,F9,16,C9,05,98,86
0,05040601,E2,54,E5,60,C9,00,10,93
1,05040601,1B,59,AB,AC,F4,01,0B,87
1,05040601,33,FC,53,EC,A1,23,2C,88
0,05040601,6C,7A,E7,60,A9,00,10,94
1,05040601,B9,48,36,94,F1,45,F8,89
1,05040601,1B,4D,FB,FC,00,23,7D,8A
1,05040601,47,B2,02,EE,C1,F2,D9,8B
0,05040601,8C,02,E9,61,6D,00,10,95
1,05040601,18,57,28,55,61,12,B4,8C
1,05040601,03,6B,84,AE,DD,14,79,8D
0,05040601,93,97,EA,61,A5,00,10,96
1,05040601,C2,16,08,56,B9,89,B9,8E
1,05040601,C1,C6,DC,14,68,D5,83,8F
1,05040601,2D,50,89,EB,7A,E3,07,90
0,05040601,30,2D,ED,60,F1,00,10,97
1,05040601,13,5E,F7,4D,6E,29,4B,91
0,05040601,30,F3,EF,60,D5,00,10,98
1,05040601,83,71,E9,41,70,3F,50,92
1,05040601,58,58,F1,07,69,77,F9,93
0,05040601,CE,C0,F8,60,C9,00,10,99
1,05040601,3D,2A,2E,20,22,F1,F7,94
1,05040601,E6,79,45,C8,30,B5,13,95
0,05040601,30,34,EF,61,1D,00,10,9A
1,05040601,66,22,A3,CE,37,00,57,96
0,05040601,A3,36,05,65,29,00,10,9B
1,05040601,4D,44,A0,0D,A6,B1,CA,97
1,05040601,DB,EB,4A,B2,4D,EA,F7,98
1,05040601,94,1A,38,46,69,73,62,99
0,05040601,5A,6F,FE,61,25,00,10,9C
1,05040601,CB,13,53,6C,47,52,5F,9A
1,05040601,AB,DC,81,FC,21,B3,C3,9B
0,05040601,B0,AC,00,65,11,00,10,9D
1,05040601,FC,94,6F,B2,C8,C4,61,9C
0,05040601,0E,FB,FE,60,F1,00,10,9E
1,05040601,07,D8,F7,9C,D5,D0,FC,9D
0,1001557B,47,07,00,00,00,00,00,C2
0,1001557D,47,07,00,00,00,00,00,C5
0,05040601,82,49,FA,60,C1,00,10,9F
1,05040601,F2,17,47,15,9A,CC,82,9E
0,10040A7D,D1,27,00,00,00,00,EA,89
0,10040A7D,49,C1,19,F4,5C,00,00,29
1,05040601,54,45,BD,7F,BD,34,7D,9F
0,10040A7B,36,FE,00,00,00,00,EF,85
0,10040A7B,49,C3,98,F0,5C,00,00,25
0,1001557A,47,07,00,00,00,00,00,C3
0,05040601,66,6E,E5,60,FD,00,10,80
1,05040601,8E,88,10,16,21,70,36,80
1,05040601,EE,63,BB,EB,C4,D6,80,81
0,1001557C,47,07,00,00,00,00,00,C4
0,10040A7A,C8,C2,00,00,00,00,F1,93
0,10040A7A,49,D3,A6,F4,5C,00,00,33
1,05040601,BC,44,2E,96,4A,85,D4,82
0,05040601,78,E4,E4,60,B5,00,10,81
1,05040601,0F,E6,D4,56,CC,82,D8,83
1,05040601,0D,19,67,FC,9B,F8,6E,84
0,05040601,34,5D,DC,60,91,00,10,82
1,05040601,58,E6,AC,1C,1D,13,38,85
1,05040601,57,F6,5E,FE,B3,AB,1C,86
1,05040601,D1,8E,F9,B5,A4,AD,C5,87
0,05040601,A4,B6,E2,60,AD,00,10,83
1,05040601,A2,2A,86,6D,EC,06,91,88
1,05040601,07,CF,E0,4B,3E,F5,9C,89
0,05040601,5C,51,ED,60,E1,00,10,84
1,05040601,D4,F3,AE,03,50,62,F7,8A
1,05040601,EB,FA,79,4C,FA,E8,27,8B
1,05040601,11,11,F8,D7,86,DE,5A,8C
0,05040601,7E,5E,E2,60,DD,00,10,85
1,05040601,79,AF,6C,05,E7,D5,68,8D
1,05040601,E2,1B,48,77,F5,3C,B0,8E
0,05040601,25,DE,EF,60,AD,00,10,86
1,05040601,E5,59,19,E8,05,D8,DD,8F
1,05040601,90,12,CD,D5,8A,89,80,90
0,05040601,D6,0A,DF,60,D5,00,10,87
1,05040601,94,E5,7A,B1,4D,E4,AB,91
1,05040601,8E,41,05,86,03,B1,23,92
0,05040601,76,69,DF,60,79,00,10,88
1,05040601,60,1D,27,B9,1F,CC,2A,93
1,05040601,E1,6E,17,C0,5C,13,A4,94
0,05040601,D7,62,DB,60,81,00,10,89
1,05040601,36,24,23,CF,DA,42,C5,95
1,05040601,A3,21,3B,30,89,17,CE,96
0,05040601,55,27,E6,60,51,00,10,8A
1,05040601,8A,B4,DC,28,5E,A3,9D,97
0,05040601,5A,9A,E5,60,85,00,10,8B
1,05040601,AD,BE,48,5E,B4,DE,6A,98
1,05040601,F8,9A,58,18,0C,A7,9E,99
1,05040601,2A,76,F7,F9,3D,06,63,9A
0,05040601,7A,B9,E0,60,75,00,10,8C
1,05040601,6E,FA,31,5A,D8,CB,DD,9B
1,05040601,79,E8,79,BE,C9,E7,96,9C
0,05040601,67,71,E0,60,AD,00,10,8D
1,05040601,91,46,F7,19,A0,6E,A0,9D
1,05040601,06,DA,8A,39,9C,A8,DA,9E
1,05040601,E2,F0,36,AC,49,DA,34,9F
0,05040601,32,05,DD,60,D1,00,10,8E
1,05040601,E7,61,BF,A3,75,68,B8,80
0,05040601,57,1F,E7,60,D9,00,10,8F
1,05040601,B0,D8,79,A4,98,9C,D4,81
1,05040601,7C,C9,08,F1,86,66,E1,82
0,05040601,7D,7A,F6,61,19,00,10,90
0,1F043901,F6,87,F6,FF,DF,F8,FF,95
0,1F043901,DF,F7,FF,DF,FE,00,00,75
1,05040601,87,9F,8E,DA,06,E2,BD,83
1,05040601,9E,11,55,E7,20,D1,9E,84
0,05040601,3F,5F,EF,61,01,00,10,91
1,05040601,F7,1C,47,E6,C2,DB,CB,85
0,05040601,0E,2B,01,64,ED,00,10,92
1,05040601,02,92,E7,06,24,B7,75,86
1,05040601,D4,F9,57,E7,D5,99,F3,87
1,05040601,39,E8,84,1C,0B,27,AD,88
0,05040601,BC,73,04,64,81,00,10,93
1,05040601,BE,E8,49,06,2A,72,0E,89
1,05040601,2A,4D,BF,9D,7A,CB,D8,8A
0,05040601,7A,EB,F8,60,B1,00,10,94
1,05040601,61,89,59,6F,46,BE,B8,8B
1,05040601,B9,49,79,20,8A,B2,77,8C
0,05040601,68,BB,EB,61,0D,00,10,95
1,05040601,0F,7C,5F,E1,9C,65,86,8D
1,05040601,2D,A0,B3,2A,E5,E3,B0,8E
1,05040601,7D,6E,FE,71,D4,73,05,8F
0,05040601,8C,0F,E0,60,C5,00,10,96
1,05040601,B2,79,B1,2A,42,BF,88,90
1,05040601,9E,22,E3,D9,39,A6,E5,91
0,05040601,20,F2,D9,60,A9,00,10,97
1,05040601,48,5D,F5,C7,E6,C3,CB,92
1,05040601,94,8E,B6,08,59,67,71,93
0,05040601,C6,CC,E7,60,C1,00,10,98
1,05040601,15,72,3A,80,64,8C,17,94
1,05040601,99,18,3E,61,92,DB,CA,95
0,10040A7A,EC,C6,00,00,00,00,F1,94
0,10040A7A,49,C5,1D,F4,5C,00,00,34
0,05040601,CF,6C,EB,60,99,00,10,99
1,05040601,9C,6D,92,A4,78,65,49,96
0,10040A7C,91,35,00,00,00,00,E8,91
1,05040601,AF,B5,61,26,95,E2,9F,97
0,10040A7C,49,8F,20,EC,5C,00,00,31
0,05040601,D1,B7,EB,60,79,00,10,9A
1,05040601,AC,24,F7,B9,D0,92,D4,98
1,05040601,0F,59,F1,AC,0F,18,A8,99
0,05040601,F3,36,DF,60,E1,00,10,9B
1,05040601,FE,16,D1,86,84,42,0A,9A
1,05040601,70,91,C9,5E,F8,81,F5,9B
0,05040601,6B,D1,E3,61,05,00,10,9C
1,05040601,E5,BA,D2,08,F2,4E,C0,9C
1,05040601,1D,2E,FA,E5,50,F5,01,9D
0,05040601,42,5A,E1,60,C1,00,10,9D
1,05040601,93,F8,88,8D,10,62,1F,9E
1,05040601,E0,DC,48,1B,55,9B,6A,9F
0,05040601,04,D1,DC,60,CD,00,10,9E
1,05040601,63,60,A5,8B,0A,C7,1E,80
1,05040601,A8,3C,5A,06,1B,A2,0B,81
0,05040601,F6,70,DD,60,B1,00,10,9F
1,05040601,8A,A9,A7,AE,DB,BF,C3,82
1,05040601,B1,A7,68,0A,CC,08,0E,83
0,05040601,30,3D,DB,60,89,00,10,80
1,05040601,32,1A,5E,89,0D,6C,54,84
1,05040601,0B,EE,1F,F8,21,D2,E6,85
0,05040601,31,11,EA,60,C9,00,10,81
1,05040601,BC,F1,57,0D,72,36,EF,86
1,05040601,65,82,39,30,64,CB,A6,87
0,05040601,AF,F7,DD,60,A9,00,10,82
1,05040601,FA,D8,8E,9C,C0,91,73,88
1,05040601,7B,FB,51,5D,C2,92,06,89
0,05040601,29,1B,E3,60,CD,00,10,83
1,05040601,A5,CF,F9,D9,E6,C6,7A,8A
1,05040601,B7,97,85,5B,11,E9,89,8B
0,05040601,8E,84,E7,60,CD,00,10,84
1,05040601,75,2D,C9,DD,B3,24,12,8C
1,05040601,E2,17,C8,D2,C7,76,E5,8D
1,05040601,81,2D,2B,E3,11,10,0A,8E
0,05040601,1F,BE,EC,60,DD,00,10,85
1,05040601,E8,1C,DF,C0,52,04,1D,8F
1,05040601,0E,71,4D,43,18,BF,8F,90
0,05040601,7D,D6,F4,61,0D,00,10,86
1,05040601,2B,9A,48,55,3D,20,88,91
1,05040601,26,1B,7F,A4,27,F1,AE,92
0,05040601,57,AC,F5,60,F9,00,10,87
1,05040601,54,93,6F,6C,93,47,2D,93
1,05040601,21,11,F0,17,9D,3C,E1,94
0,05040601,BC,E2,DC,60,CD,00,10,88
1,05040601,6B,2D,96,1E,03,EC,7A,95
1,05040601,05,4B,CA,16,9C,3C,DC,96
1,05040601,D7,32,46,F0,25,2A,4E,97
0,05040601,EF,53,E0,60,E1,00,10,89
1,05040601,6A,6A,B3,31,F0,31,52,98
0,05040601,AD,2C,E4,60,F1,00,10,8A
1,05040601,B2,79,73,80,A6,87,6F,99
1,05040601,BE,56,6B,1D,DF,3F,99,9A
0,05040601,B5,88,DD,60,D5,00,10,8B
1,05040601,6E,50,49,39,B5,13,F9,9B
0,05040601,AD,EC,D9,60,99,00,10,8C
1,05040601,71,B1,CA,3E,32,81,D8,9C
1,05040601,E7,BC,59,D5,32,85,5C,9D
1,05040601,99,E2,59,8F,C3,3A,CD,9E
0,05040601,D7,14,E6,60,8D,00,10,8D
1,05040601,57,EC,7F,AF,C7,81,EA,9F
1,05040601,0B,F3,55,16,3B,21,D3,80
0,05040601,05,3C,E8,60,CD,00,10,8E
1,05040601,68,83,C9,7C,C7,6D,4E,81
1,05040601,8D,2B,C8,56,3C,87,88,82
0,05040601,8C,73,E9,60,C1,00,10,8F
1,05040601,CF,EE,10,E6,97,0E,6C,83
1,05040601,70,9A,53,7A,F6,B9,84,84
0,05040601,01,AC,EC,60,B1,00,10,90
1,05040601,13,53,DB,A7,56,13,01,85
1,05040601,3D,7A,49,53,8A,ED,41,86
0,10040A7D,F8,6C,00,00,00,00,EA,8A
0,10040A7D,49,3E,1F,F4,5C,00,00,2A
1,05040601,54,9B,24,D6,27,D0,83,87
0,10040A7B,01,3B,00,00,00,00,EF,86
0,10040A7B,49,C8,19,F0,5C,00,00,26
0,05040601,30,EA,E9,61,19,00,10,91
1,05040601,53,F1,F7,68,2F,FA,F1,88
0,10040A7A,AE,CC,00,00,00,00,F1,95
1,05040601,9C,40,CE,6D,A6,76,E9,89
0,10040A7A,49,BE,26,F4,5C,00,00,35
0,05040601,CB,35,E6,61,19,00,10,92
1,05040601,27,39,06,B5,1D,D0,20,8A
0,10040A7C,A8,C0,00,00,00,00,E8,92
0,10040A7C,49,62,1F,EC,5C,00,00,32
1,05040601,B9,51,20,63,CB,BC,21,8B
0,05040601,E8,86,D5,60,FD,00,10,93
1,05040601,D4,00,37,9D,5A,7C,DE,8C
1,05040601,6B,89,76,DC,C0,63,95,8D
1,05040601,9C,F3,BF,4D,92,05,81,8E
0,05040601,C3,86,DA,60,B1,00,10,94
1,05040601,47,96,FF,24,91,C8,45,8F
0,05040601,F7,EC,E3,60,9D,00,10,95
1,05040601,EE,54,07,71,48,38,B9,90
1,05040601,EC,54,D3,DF,88,07,6C,91
0,05040601,95,F2,DF,60,B1,00,10,96
1,05040601,23,AC,19,C6,EA,70,07,92
0,05040601,ED,6E,E3,60,AD,00,10,97
1,05040601,D3,80,8F,BF,2D,31,39,93
1,05040601,39,A4,16,B9,7A,FA,94,94
1,05040601,62,1A,46,C3,03,B6,B7,95
0,05040601,1F,BE,EC,60,DD,00,10,98
1,05040601,56,40,93,5B,1E,AB,C3,96
1,05040601,4A,34,95,4A,A1,50,A5,97
0,05040601,8D,42,E9,60,F1,00,10,99
1,05040601,13,4D,23,FB,07,FF,13,98
1,05040601,62,79,68,60,0E,CF,A8,99
0,05040601,17,F2,E6,61,2D,00,10,9A
1,05040601,0C,6F,D2,C9,B7,B6,6C,9A
0,05040601,3E,77,ED,60,DD,00,10,9B
1,05040601,03,D6,E9,E5,EB,BB,ED,9B
1,05040601,B0,EF,DE,C4,5D,99,C6,9C
0,05040601,57,1F,E7,60,D9,00,10,9C
1,05040601,45,6C,92,8B,FE,19,A2,9D
1,05040601,CE,5A,33,45,D0,36,7D,9E
0,05040601,30,FC,DE,60,C9,00,10,9D
1,05040601,BD,4D,3D,86,4E,DE,BD,9F
1,05040601,01,48,B0,22,E7,4E,80,80
1,05040601,00,37,D5,55,B9,DD,52,81
0,05040601,CC,93,E1,60,9D,00,10,9E
1,05040601,20,54,FC,41,A3,3D,E7,82
1,05040601,E1,B2,70,CA,25,8A,B7,83
0,05040601,E7,32,EB,60,CD,00,10,9F
1,05040601,C2,4A,6E,F7,3C,8C,7F,84
1,05040601,88,A6,69,38,C3,1D,CD,85
0,05040601,B5,E1,E7,60,BD,00,10,80
1,05040601,3C,78,18,0B,A0,78,BE,86
1,05040601,0E,88,49,4D,27,25,D3,87
0,05040601,E7,32,EB,60,CD,00,10,81
1,05040601,43,7A,3E,3D,57,82,45,88
0,05040601,73,A7,E3,61,05,00,10,82
1,05040601,A0,CD,2B,B5,C6,5A,0A,89
1,05040601,AB,51,0C,7C,BD,F6,58,8A
0,05040601,48,CC,E4,60,E1,00,10,83
1,05040601,E0,A7,11,5D,9A,F0,45,8B
1,05040601,D7,8A,02,EE,7D,F6,3E,8C
0,05040601,63,C2,E6,60,B9,00,10,84
1,05040601,7C,2E,DE,76,6B,DC,6D,8D
1,05040601,6B,48,34,C8,87,D7,7C,8E
0,05040601,BF,7F,E3,60,71,00,10,85
1,05040601,6E,BB,4D,A6,1E,75,FF,8F
1,05040601,FF,D9,4C,01,65,FD,F9,90
0,05040601,16,DA,E4,60,F1,00,10,86
1,05040601,62,72,BF,1C,55,84,82,91
1,05040601,7B,40,FC,96,E8,E3,28,92
1,05040601,0F,FF,5B,3F,A9,36,BC,93
0,05040601,43,00,E7,61,0D,00,10,87
1,05040601,12,5A,E6,BE,C1,0F,EB,94
1,05040601,03,84,D3,3D,8A,EA,D4,95
1,05040601,3C,9A,43,6A,65,18,0C,96
0,05040601,6B,7D,E5,61,31,00,10,88
1,05040601,88,24,EF,8E,71,AB,3F,97
1,05040601,BC,BE,A3,9C,6A,45,67,98
0,05040601,A0,D5,E1,61,09,00,10,89
1,05040601,66,73,CD,BF,90,77,EA,99
1,05040601,50,AA,89,9D,4B,D9,39,9A
0,05040601,59,44,DF,60,DD,00,10,8A
1,05040601,7E,C6,58,7B,2B,09,A7,9B
1,05040601,26,52,E3,99,46,4A,61,9C
0,05040601,45,81,D9,60,C9,00,10,8B
1,05040601,B1,7E,33,BA,77,C8,DB,9D
1,05040601,03,C8,D0,28,63,11,EB,9E
0,10040A7C,44,A8,00,00,00,00,E8,93
0,10040A7C,49,C8,A5,EC,5C,00,00,33
0,05040601,8D,55,E6,61,09,00,10,8C
1,05040601,EC,6F,81,E5,89,EE,63,9F
1,05040601,CD,3D,F7,59,7E,BA,9B,80
0,05040601,FA,02,E3,61,1D,00,10,8D
1,05040601,25,7F,9C,6B,09,07,13,81
0,05040601,4D,E2,E0,60,D1,00,10,8E
1,05040601,B5,D3,5B,C5,38,E4,35,82
1,05040601,5E,E2,C0,70,F2,89,ED,83
0,05040601,C7,7F,E4,60,A5,00,10,8F
1,05040601,22,F0,F8,28,C5,13,07,84
1,05040601,22,DD,EF,FA,4A,5F,6D,85
0,05040601,A6,9C,E7,60,69,00,10,90
1,05040601,43,DF,A3,61,43,B2,37,86
1,05040601,B6,80,52,2D,16,37,B7,87
0,05040601,11,52,E8,60,B5,00,10,91
1,05040601,D9,A1,01,A7,83,F2,7D,88
1,05040601,05,B0,15,E3,22,85,DE,89
1,05040601,AC,6B,96,2D,DE,6D,C7,8A
0,05040601,0A,CF,E9,60,F5,00,10,92
1,05040601,4C,6B,64,C7,1B,A9,22,8B
1,05040601,4A,38,35,F0,45,B4,DF,8C
0,05040601,39,DD,DB,60,D9,00,10,93
1,05040601,5D,1D,F1,A8,64,94,B1,8D
1,05040601,9B,87,BC,A7,9E,7D,86,8E
1,05040601,32,78,6F,E6,5F,CA,5B,8F
0,05040601,EB,2B,D7,60,BD,00,10,94
1,05040601,A4,7F,43,DD,36,B1,2B,90
0,05040601,8B,6F,DF,60,A1,00,10,95
1,05040601,42,5A,72,D0,5D,98,42,91
1,05040601,18,33,7F,4F,00,A3,B9,92
1,05040601,D4,40,59,AE,2D,A3,A7,93
0,05040601,5B,A7,DE,60,B5,00,10,96
1,05040601,69,AD,B1,AC,E4,2B,9C,94
1,05040601,C2,44,E4,08,39,3F,7C,95
0,05040601,54,62,EA,60,A9,00,10,97
1,05040601,65,BC,F2,2F,FF,41,1E,96
0,05040601,D6,D0,F4,60,6D,00,10,98
1,05040601,57,16,A6,37,8C,46,E1,97
1,05040601,93,6A,A0,27,07,DC,D5,98
0,05040601,C4,4C,F8,60,49,00,10,99
1,05040601,86,AC,06,FF,66,A5,AA,99
1,05040601,CB,91,EB,DC,5B,A8,46,9A
0,05040601,EE,C0,EB,60,F1,00,10,9A
1,05040601,04,94,53,B1,E1,3E,0B,9B
1,05040601,9A,B0,EA,D0,D4,61,3A,9C
0,05040601,E9,0D,E0,61,09,00,10,9B
1,05040601,FA,8F,FA,69,17,4E,39,9D
1,05040601,A4,D8,15,98,86,48,26,9E
0,05040601,15,E1,E9,60,71,00,10,9C
1,05040601,7A,DD,1A,42,86,85,FE,9F
0,05040601,DE,A0,E5,60,B1,00,10,9D
1,05040601,89,62,85,A1,34,95,61,80
1,05040601,8C,A6,7F,F0,BF,3F,71,81
0,05040601,70,12,D5,61,21,00,10,9E
1,05040601,65,6D,1B,F8,5F,93,6E,82
1,05040601,01,C9,92,26,83,5D,CB,83
0,05040601,BB,10,CB,61,55,00,10,9F
1,05040601,58,EE,E2,B5,C5,97,E6,84
1,05040601,8C,D3,90,1A,4C,D2,25,85
0,05040601,16,DA,E4,60,F1,00,10,80
1,05040601,2F,1C,CD,60,1E,F9,53,86
1,05040601,15,7C,7C,E1,73,9B,78,87
0,05040601,3A,AF,E7,60,B5,00,10,81
1,05040601,D0,45,A9,5E,EE,0E,13,88
1,05040601,6D,C0,86,68,4C,E6,C3,89
0,05040601,B9,FA,ED,60,D9,00,10,82
1,05040601,2D,9E,22,57,FF,EB,32,8A
1,05040601,84,BB,62,3D,81,D7,CC,8B
0,05040601,A1,2E,E2,60,D9,00,10,83
0,10040A7D,2D,29,00,00,00,00,EA,8B
1,05040601,E0,AB,DF,98,FA,79,7B,8C
0,10040A7D,49,88,1F,F4,5C,00,00,2B
0,10040A7B,C0,C9,00,00,00,00,EF,87
0,10040A7B,49,A8,A3,F0,5C,00,00,27
1,05040601,02,69,F1,D0,EC,D8,A7,8D
0,05040601,9E,EF,E5,60,E5,00,10,84
1,05040601,25,33,0F,79,7C,75,00,8E
0,05040601,47,6D,E9,60,BD,00,10,85
1,05040601,39,84,58,DE,E4,32,4F,8F
1,05040601,65,7E,62,EE,C8,B7,6D,90
0,10040A7C,C6,EA,00,00,00,00,E8,94
0,10040A7C,49,E6,1C,EC,5C,00,00,34
0,05040601,BF,75,DE,61,09,00,10,86
1,05040601,2D,E7,71,FC,E4,76,F9,91
1,05040601,3F,D9,5D,B3,6F,1C,B0,92
0,05040601,79,7A,E2,61,2D,00,10,87
1,05040601,75,18,AA,C6,47,91,E0,93
1,05040601,F7,91,CD,60,F4,DF,2F,94
0,05040601,63,D8,EE,61,49,00,10,88
1,05040601,21,D7,35,56,C6,54,0A,95
