0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54
0.0064 0.0151 0.0014 0.001 3.3772 14.4042 0.0774 0.0 0.0163 145.025 3.4677 146.0 0.0 -3.2271 11.4144 146.0 133.0 145.0654 0.0043 0.0166 0.0006 0.0002 5.5875 35.703 0.1151 0.0003 0.017 1494.6667 346.5727 1594.0 0.0 -3.3204 12.2929 1594.0 192.0 1533.6685 0.0026 0.0099 0.0005 0.0003 5.7386 38.4664 0.0774 0.0 0.0102 954.81 716.3593 1594.0 0.0 -0.2323 1.0661 1594.0 133.0 1191.5121 1.0
0.0045 0.0075 0.0003 0.0004 1.7837 4.9382 0.0261 0.0 0.0086 120.1515 33.967 146.0 0.0 -0.5549 1.3208 146.0 76.0 124.7204 0.0017 0.0048 0.0006 0.0002 4.8809 25.9527 0.0285 0.0003 0.005 1544.9701 246.2293 1594.0 0.0 -5.1399 28.1894 1594.0 192.0 1564.1793 0.0015 0.0036 0.0006 0.0003 5.0009 30.4567 0.0253 0.0 0.0038 1074.78 702.9815 1594.0 0.0 -0.6205 1.3986 1594.0 76.0 1282.339 1.0
0.004 0.0112 0.0003 0.0004 4.5652 24.2676 0.0708 0.0 0.0118 112.0 35.2383 146.0 0.0 -0.0572 1.0033 146.0 76.0 117.3371 0.005 0.0096 0.001 0.0005 2.8367 10.9266 0.0441 0.0006 0.0107 1547.2667 255.969 1594.0 0.0 -5.1995 28.0345 1594.0 192.0 1567.6002 0.0028 0.0076 0.0007 0.0009 7.4221 66.0888 0.0708 0.0 0.0081 542.58 676.0369 146.0 103.782 0.9189 1.8542 1594.0 76.0 864.2041 1.0
0.008 0.0136 0.0015 0.0018 1.9379 5.4556 0.0505 0.0 0.0156 144.4348 5.6397 146.0 0.0 -0.2032 6.7087 165.0 133.0 144.5425 0.0068 0.0193 0.0007 0.0004 3.5444 14.8357 0.0914 0.0 0.0203 1366.5741 476.4642 1594.0 0.0 -1.7878 4.4574 1594.0 192.0 1445.8004 0.0037 0.0099 0.0006 0.0005 3.3914 13.714 0.0505 0.0 0.0105 804.39 704.4951 192.0 87.4734 0.189 1.0793 1594.0 133.0 1066.9552 1.0
0.0123 0.0185 0.0025 0.0037 1.5202 4.0257 0.0671 0.0 0.0221 134.942 24.8027 146.0 0.0 -1.485 4.8125 192.0 76.0 137.17 0.0237 0.0395 0.0018 0.0018 1.6758 4.7019 0.1338 0.0003 0.0455 1196.0323 568.0476 1594.0 0.0 -0.9518 2.2178 1594.0 192.0 1320.1372 0.0085 0.0161 0.0009 0.0013 2.1387 6.4129 0.0667 0.0 0.0182 463.88 584.3536 146.0 19.2738 1.3117 2.8443 1594.0 76.0 743.8004 1.0
0.0158 0.0167 0.0075 0.0107 0.8171 2.2167 0.0506 0.0 0.0229 143.6102 14.4938 146.0 0.0 -0.8971 11.0883 192.0 76.0 144.3274 0.0228 0.0299 0.0021 0.0017 0.6678 1.4484 0.0649 0.0008 0.0373 810.4634 595.9762 584.0 581.1792 0.315 1.3787 1594.0 192.0 1001.6863 0.0093 0.0148 0.0013 0.0016 1.6087 4.2184 0.0506 0.0 0.0174 417.02 502.2859 150.0 25.2042 1.6571 4.0791 1594.0 76.0 650.9023 1.0
0.0034 0.0083 0.0005 0.0007 3.7584 18.2654 0.0506 0.0 0.0089 130.6709 26.1591 146.0 0.0 -1.5162 3.552 154.0 76.0 133.2311 0.0126 0.0233 0.0013 0.0014 1.5654 3.5339 0.064 0.0002 0.026 1058.6667 625.2766 1594.0 0.0 -0.432 1.3807 1594.0 192.0 1221.9363 0.0027 0.0074 0.0005 0.0004 4.3597 23.886 0.0506 0.0 0.0078 325.55 473.1125 146.0 19.2738 2.185 5.9842 1594.0 76.0 572.3459 1.0
0.0096 0.015 0.0017 0.0025 1.5796 4.0358 0.0507 0.0 0.0178 136.629 23.3857 146.0 0.0 -1.7242 5.8467 192.0 76.0 138.5841 0.0142 0.025 0.0018 0.0015 1.4182 3.0205 0.0633 0.0002 0.0284 1071.1579 618.4368 1500.0 139.3644 -0.5425 1.494 1594.0 178.0 1232.793 0.006 0.0125 0.0008 0.0007 2.3746 7.3528 0.0507 0.0 0.0138 491.75 592.5507 146.0 19.2738 1.195 2.5503 1594.0 76.0 767.7391 1.0
0.0094 0.0151 0.0013 0.0019 1.5911 4.1543 0.051 0.0 0.0176 138.7619 17.5956 146.0 0.0 -2.8573 10.7158 165.0 76.0 139.8555 0.0145 0.0266 0.0016 0.0012 1.6789 4.3065 0.0959 0.0002 0.03 1037.973 652.9369 1483.0 164.5686 -0.4618 1.3251 1594.0 147.0 1221.5532 0.0059 0.0126 0.0007 0.0006 2.3729 7.4402 0.051 0.0 0.0139 471.47 587.8824 146.0 19.2738 1.2944 2.7542 1594.0 76.0 751.288 1.0
0.012 0.016 0.0027 0.0039 1.3548 3.4697 0.0509 0.0 0.0199 142.8113 9.7863 146.0 0.0 2.3616 13.3917 192.0 133.0 143.1399 0.0128 0.0263 0.0015 0.0013 2.7489 11.3297 0.1344 0.0 0.029 954.9787 660.9652 1148.0 661.2396 -0.1692 1.1309 1594.0 178.0 1157.3954 0.0064 0.0129 0.0008 0.0007 2.3761 7.5256 0.0509 0.0 0.0143 524.53 607.4642 146.0 19.2738 1.1106 2.3209 1594.0 133.0 800.2839 1.0
0.0112 0.0163 0.0033 0.0046 1.4464 3.5978 0.0506 0.0 0.0196 141.08 15.9077 146.0 0.0 -2.5624 12.1182 165.0 76.0 141.9562 0.0101 0.0213 0.0008 0.0008 1.9735 4.9908 0.0631 0.0002 0.0234 1154.34 567.8641 1511.0 123.0558 -0.8796 2.0813 1594.0 178.0 1283.9475 0.0056 0.0126 0.0006 0.0005 2.6161 8.5871 0.0506 0.0 0.0137 647.71 647.3006 171.5 57.0801 0.6058 1.4821 1594.0 76.0 913.4201 1.0
0.0056 0.0111 0.0009 0.0012 2.4243 7.6313 0.0432 0.0 0.0124 126.6389 29.9992 146.0 0.0 -1.0301 2.2398 165.0 76.0 130.0956 0.0143 0.0296 0.0011 0.0008 2.3887 7.5975 0.1135 0.0003 0.0324 1210.3929 581.0936 1594.0 0.0 -1.02 2.2652 1594.0 151.0 1338.1558 0.004 0.0097 0.0006 0.0007 3.0655 11.3449 0.0432 0.0 0.0104 430.09 576.1186 146.0 19.2738 1.4476 3.195 1594.0 76.0 716.6387 1.0
0.0096 0.0147 0.0028 0.0039 1.6867 4.703 0.0527 0.0 0.0175 141.122 14.9469 146.0 0.0 -1.0325 12.8808 192.0 76.0 141.8921 0.0058 0.0158 0.0008 0.0005 3.0998 11.04 0.0641 0.0 0.0167 1162.1186 599.8003 1594.0 0.0 -0.8774 1.9452 1594.0 192.0 1305.4434 0.004 0.0102 0.0006 0.0004 3.2575 13.0085 0.0517 0.0 0.0109 743.51 682.3276 192.0 87.4734 0.3409 1.1906 1594.0 76.0 1006.8378 1.0
0.005 0.009 0.0004 0.0006 2.5344 9.6001 0.0449 0.0 0.0102 119.5606 33.3532 146.0 0.0 -0.5381 1.3211 146.0 76.0 124.0577 0.0096 0.0194 0.001 0.0006 2.1361 6.0297 0.0661 0.0002 0.0214 1391.7353 463.8406 1594.0 0.0 -1.9701 5.1435 1594.0 192.0 1464.837 0.0035 0.0072 0.0007 0.0008 3.4156 16.2086 0.0441 0.0 0.008 552.1 662.7897 146.0 103.782 0.9129 1.8761 1594.0 76.0 860.0649 1.0
0.0108 0.015 0.0029 0.004 1.4665 3.8799 0.0506 0.0 0.0184 141.4561 19.4294 146.0 0.0 -1.3731 8.785 192.0 76.0 142.7611 0.0134 0.0233 0.0015 0.0013 1.4989 3.4151 0.0627 0.0 0.0266 1045.1395 615.891 1594.0 0.0 -0.3898 1.3781 1594.0 192.0 1209.4697 0.0062 0.0123 0.0009 0.0008 2.3855 7.6852 0.0506 0.0 0.0137 530.04 602.7596 146.0 23.7216 1.0822 2.3231 1594.0 76.0 800.3926 1.0
0.0073 0.0124 0.0013 0.0019 1.8452 5.3558 0.0504 0.0 0.0143 134.1515 26.7595 146.0 19.2738 -1.3164 3.8031 169.0 76.0 136.7547 0.0157 0.0262 0.0018 0.0019 1.2453 2.5648 0.0636 0.0 0.0302 1061.4118 632.9956 1594.0 0.0 -0.4417 1.3508 1594.0 192.0 1231.0539 0.0053 0.0114 0.0007 0.0007 2.4898 8.3288 0.0504 0.0 0.0125 449.42 573.5172 146.0 31.1346 1.4161 3.1306 1594.0 76.0 726.3684 1.0
0.0031 0.0081 0.0004 0.0006 3.7647 16.5589 0.0426 0.0 0.0086 121.6627 32.1636 146.0 0.0 -0.698 1.542 146.0 76.0 125.7928 0.0118 0.0237 0.0009 0.0007 1.6963 3.8972 0.0631 0.0003 0.0258 1031.8235 600.5573 953.0 950.3466 -0.3281 1.4348 1594.0 192.0 1184.9527 0.0026 0.0073 0.0005 0.0006 4.21 20.31 0.0417 0.0 0.0077 276.39 420.9676 146.0 19.2738 2.5795 8.0684 1594.0 76.0 501.8296 1.0
0.0029 0.0061 0.0003 0.0004 3.9201 20.5192 0.0379 0.0 0.0067 114.1667 34.5013 139.5 9.6369 -0.2041 1.0622 146.0 76.0 119.1966 0.0073 0.0154 0.0011 0.0008 2.7461 9.8371 0.0662 0.0003 0.0168 1443.7857 441.5885 1594.0 0.0 -2.5403 7.4533 1594.0 192.0 1507.499 0.0021 0.0033 0.0007 0.001 2.3611 8.3998 0.0163 0.0 0.0039 486.46 643.4607 146.0 103.782 1.1461 2.3267 1594.0 76.0 804.0799 1.0
0.0038 0.0073 0.0006 0.0008 3.9933 23.659 0.0505 0.0 0.0082 126.359 32.6047 133.0 19.2738 -0.6613 1.9532 165.0 76.0 130.4455 0.0135 0.023 0.0009 0.0006 1.5028 3.6958 0.0673 0.0003 0.0262 1264.2727 560.6924 1594.0 0.0 -1.1854 2.5584 1594.0 192.0 1377.8504 0.003 0.0065 0.0006 0.0008 4.7259 31.771 0.0505 0.0 0.0071 376.7 540.3267 146.0 28.1694 1.7625 4.1951 1594.0 76.0 656.4574 1.0
0.0133 0.0156 0.0039 0.0045 1.144 3.041 0.0508 0.0 0.0204 144.75 10.4222 146.0 0.0 1.8732 9.6805 192.0 133.0 145.1175 0.0152 0.0254 0.0016 0.0015 1.3041 2.7789 0.0649 0.0002 0.0294 1020.5208 656.6852 1594.0 0.0 -0.3623 1.2324 1594.0 192.0 1209.8405 0.0073 0.0132 0.0009 0.0005 2.0328 5.9929 0.0508 0.0 0.015 565.12 630.9948 165.0 42.9954 0.9529 1.9803 1594.0 133.0 844.7091 1.0
0.0151 0.0158 0.0085 0.0111 0.9028 2.6289 0.0577 0.0 0.0218 143.7719 9.4737 146.0 0.0 2.2098 13.2032 192.0 133.0 144.0783 0.0202 0.029 0.0018 0.0018 0.9102 1.9162 0.0811 0.0006 0.0351 1079.2791 615.4843 1594.0 0.0 -0.5323 1.4857 1594.0 192.0 1238.8924 0.0087 0.0138 0.0012 0.001 1.7217 4.8478 0.057 0.0 0.0163 546.04 614.3569 146.0 19.2738 1.0115 2.1397 1594.0 133.0 819.6461 1.0
0.015 0.0175 0.0049 0.006 0.9701 2.3639 0.0505 0.0 0.0229 143.6154 10.1424 146.0 0.0 2.166 11.5305 192.0 133.0 143.9662 0.0153 0.0263 0.0016 0.0014 1.544 3.8813 0.0963 0.0005 0.0302 1025.4792 632.1032 1472.0 180.8772 -0.3588 1.2997 1594.0 146.0 1201.1819 0.0078 0.0144 0.0008 0.0006 1.9638 5.4185 0.0505 0.0 0.0164 566.91 621.1369 155.5 33.3585 0.9446 2.009 1594.0 133.0 838.6536 1.0
0.0131 0.016 0.0027 0.0034 1.0675 2.6781 0.0505 0.0 0.0206 144.0943 9.5862 146.0 0.0 2.2512 13.206 192.0 133.0 144.4069 0.0142 0.0245 0.0015 0.0013 1.4188 3.1026 0.0635 0.0005 0.0281 1003.9574 637.3792 1165.0 636.0354 -0.3037 1.2635 1594.0 146.0 1185.5543 0.0069 0.013 0.0009 0.0007 2.0407 5.8846 0.0505 0.0 0.0147 548.23 612.2483 150.0 25.2042 1.0137 2.1492 1594.0 133.0 819.546 1.0
0.0155 0.0173 0.004 0.006 0.8444 2.2603 0.0514 0.0 0.0232 143.7857 9.8456 146.0 0.0 2.0169 11.5861 192.0 133.0 144.1164 0.0183 0.028 0.0016 0.0012 1.0195 2.0419 0.0641 0.0005 0.0331 949.5455 635.5487 1003.5 875.4753 -0.1516 1.2131 1594.0 168.0 1138.5863 0.0087 0.0147 0.0009 0.001 1.7255 4.6075 0.0514 0.0 0.0171 498.32 580.5907 150.0 25.2042 1.2138 2.6276 1594.0 133.0 762.9139 1.0
0.0153 0.0161 0.0115 0.015 0.8496 2.4691 0.0506 0.0 0.0221 144.5577 12.404 146.0 0.0 2.1389 9.1214 192.0 133.0 145.0787 0.0166 0.0267 0.0009 0.001 1.1782 2.4619 0.0648 0.0 0.0312 961.6458 609.1105 1040.0 821.3604 -0.2279 1.3662 1594.0 192.0 1134.9224 0.008 0.0136 0.0009 0.001 1.8185 5.1573 0.0505 0.0 0.0157 536.76 586.9774 178.5 48.1845 1.0224 2.2582 1594.0 133.0 793.2265 1.0
0.0153 0.0156 0.0094 0.0127 0.8599 2.3951 0.0509 0.0002 0.0217 143.6731 10.4388 146.0 0.0 1.9874 10.2914 192.0 133.0 144.0445 0.0167 0.0264 0.0014 0.0012 1.1766 2.4615 0.0665 0.0002 0.031 1042.4583 657.6151 1551.0 63.7518 -0.4476 1.2687 1594.0 172.0 1228.8887 0.008 0.0133 0.0011 0.0015 1.8294 5.1407 0.0509 0.0 0.0154 575.09 639.5558 165.0 43.7367 0.904 1.8653 1594.0 133.0 857.7119 1.0
0.0162 0.017 0.0074 0.0105 0.8378 2.3623 0.0553 0.0 0.0234 143.3208 10.3437 146.0 0.0 2.0659 10.7461 192.0 133.0 143.6865 0.0171 0.0264 0.0017 0.0016 1.1438 2.387 0.0658 0.0002 0.0312 825.3404 612.0878 635.0 656.7918 0.329 1.3567 1594.0 192.0 1023.6537 0.0086 0.0144 0.0012 0.001 1.7897 4.9655 0.0545 0.0 0.0167 463.87 539.6074 159.5 39.2889 1.4597 3.4194 1594.0 133.0 709.5349 1.0
0.0156 0.0169 0.0045 0.0065 0.7618 2.0483 0.0506 0.0 0.0228 143.6383 10.5407 146.0 0.0 2.1564 10.9394 192.0 133.0 144.0163 0.0139 0.0245 0.0012 0.001 1.4638 3.2331 0.0645 0.0003 0.028 871.8679 628.5875 517.0 481.845 0.1645 1.1911 1594.0 167.0 1071.364 0.0074 0.0135 0.001 0.001 1.9075 5.2348 0.0506 0.0 0.0153 529.6 583.9754 192.0 87.4734 1.153 2.5078 1594.0 133.0 786.189 1.0
0.017 0.017 0.0118 0.0137 0.8936 2.7115 0.0623 0.0001 0.0239 143.0926 8.6488 146.0 0.0 0.685 3.877 169.0 133.0 143.3489 0.0201 0.0287 0.0021 0.0016 1.0751 2.5411 0.0969 0.0003 0.0348 843.3478 632.5264 675.0 716.0958 0.1708 1.2089 1594.0 192.0 1050.0607 0.0092 0.0148 0.0012 0.0013 1.7766 5.1514 0.0616 0.0 0.0173 465.21 552.2084 154.0 31.1346 1.3882 3.1162 1594.0 133.0 719.9341 1.0
0.0163 0.0179 0.0076 0.0097 1.0237 2.8398 0.0633 0.0 0.0241 144.4528 10.0049 146.0 0.0 2.0486 11.1994 192.0 133.0 144.7924 0.0184 0.0282 0.0017 0.0015 1.226 2.897 0.0971 0.0005 0.0334 970.7447 662.6532 1252.0 507.0492 -0.2542 1.1403 1594.0 184.0 1171.3717 0.0087 0.015 0.001 0.0012 1.96 5.8296 0.0622 0.0 0.0172 532.81 613.0874 159.5 39.2889 1.0576 2.1798 1594.0 133.0 809.9407 1.0
0.0043 0.006 0.0016 0.0023 2.0739 7.5144 0.0284 0.0 0.0073 112.5506 36.9093 133.0 47.4432 0.0713 1.1358 165.0 76.0 118.3834 0.0178 0.0291 0.0006 0.0009 1.0485 2.1439 0.0666 0.0003 0.033 232.0909 31.7851 255.0 0.0 -0.5669 1.3214 255.0 192.0 234.0612 0.0038 0.0057 0.0009 0.0013 2.2762 8.5535 0.0284 0.0 0.0068 125.7 52.212 146.0 103.782 0.8331 3.1959 255.0 76.0 136.0122 1.0
0.0052 0.012 0.0005 0.0007 2.8197 9.8233 0.0515 0.0 0.013 133.9429 28.7069 146.0 19.2738 -1.1198 3.3699 192.0 76.0 136.9416 0.0119 0.0235 0.0016 0.0015 1.7785 4.1868 0.0645 0.0004 0.026 688.3667 613.8452 363.0 253.5246 0.7662 1.7148 1594.0 159.0 915.475 0.0037 0.0102 0.0005 0.0005 3.6232 15.1981 0.0515 0.0 0.0108 300.27 419.7081 146.0 28.1694 2.6332 8.3156 1594.0 76.0 514.3495 1.0
0.0072 0.0122 0.0012 0.0018 2.0996 6.5782 0.0502 0.0 0.0141 132.0741 26.2311 146.0 19.2738 -1.3524 3.7232 175.0 76.0 134.6222 0.0282 0.0301 0.0035 0.0052 0.318 1.1608 0.0644 0.0007 0.0407 285.6316 114.8623 286.0 139.3644 1.3221 4.6247 619.0 192.0 306.7318 0.0059 0.0111 0.001 0.0014 2.4782 8.4733 0.0502 0.0 0.0125 161.25 81.3659 146.0 19.2738 2.8553 13.6156 619.0 76.0 180.4322 1.0
0.0171 0.0163 0.0122 0.0146 0.758 2.2516 0.0507 0.0003 0.0235 144.2787 12.2026 146.0 0.0 2.0381 8.724 192.0 133.0 144.7854 0.0256 0.0298 0.0029 0.0034 0.476 1.291 0.0668 0.0 0.039 563.1026 577.2247 253.0 90.4386 1.218 2.5656 1594.0 183.0 801.0802 0.0104 0.0149 0.0017 0.0016 1.4682 3.8548 0.0507 0.0 0.0181 307.62 412.4719 146.0 19.2738 2.73 8.7046 1594.0 133.0 512.8955 1.0
0.023 0.0221 0.0158 0.0199 0.6438 2.0339 0.0701 0.0002 0.0318 144.931 9.5014 146.0 0.0 2.0721 12.0783 192.0 133.0 145.2368 0.0318 0.0305 0.0143 0.021 0.1014 1.0584 0.067 0.0002 0.0438 334.7857 357.2892 243.0 75.6126 3.2087 11.5774 1594.0 192.0 486.5158 0.0134 0.0197 0.0016 0.0013 1.4169 3.6115 0.0665 0.0002 0.0237 224.67 248.5732 146.0 19.2738 5.0783 28.1993 1594.0 133.0 334.1368 1.0
0.0059 0.0111 0.0014 0.0021 2.6991 9.8062 0.0504 0.0 0.0125 120.987 30.257 133.0 19.2738 -0.7241 1.7543 165.0 76.0 124.6654 0.02 0.0308 0.0012 0.0017 1.1163 2.6479 0.0946 0.0001 0.0362 609.1304 608.1453 192.0 14.826 0.9907 2.0947 1594.0 182.0 851.3522 0.0046 0.0099 0.0008 0.0011 3.1929 13.0898 0.0504 0.0 0.0109 233.26 354.2824 139.5 9.6369 3.4374 13.349 1594.0 76.0 422.695 1.0
0.0163 0.0233 0.0053 0.0077 2.7277 12.5983 0.1341 0.0 0.0283 137.4143 19.943 146.0 19.2738 -1.6624 7.648 192.0 76.0 138.8335 0.0369 0.0345 0.0388 0.0407 0.5462 2.8155 0.1333 0.0024 0.0501 246.0667 59.6085 245.0 78.5778 0.6405 2.2227 385.0 192.0 252.9497 0.0114 0.0183 0.0016 0.0015 2.2398 8.6981 0.101 0.0 0.0215 170.01 61.8239 146.0 19.2738 1.485 4.8872 385.0 76.0 180.7965 1.0
0.0065 0.0153 0.0007 0.001 2.8876 10.2022 0.0664 0.0 0.0165 122.3333 29.8693 133.0 19.2738 -0.8253 1.8914 165.0 76.0 125.8816 0.0212 0.0296 0.0027 0.0031 0.7922 1.655 0.0673 0.0002 0.0358 799.1818 679.5419 333.5 209.7879 0.3472 1.1481 1594.0 192.0 1038.9797 0.0051 0.0135 0.0006 0.0008 3.3954 13.5419 0.0651 0.0 0.0143 271.24 421.9654 146.0 19.2738 2.7755 8.8832 1594.0 76.0 499.8454 1.0
0.0177 0.0186 0.0114 0.0138 0.9278 2.7257 0.0659 0.0 0.0256 143.0667 9.9947 146.0 0.0 1.9954 10.9514 192.0 133.0 143.4096 0.025 0.0294 0.003 0.0036 0.5181 1.3367 0.0651 0.0002 0.0383 571.025 565.4557 311.0 176.4294 1.2259 2.6242 1594.0 192.0 798.6339 0.0107 0.0165 0.0016 0.0015 1.6644 4.716 0.0659 0.0 0.0195 314.25 412.8164 146.0 19.2738 2.6717 8.4766 1594.0 133.0 517.1714 1.0
0.017 0.0165 0.0117 0.0161 0.6316 1.9924 0.0507 0.0 0.0236 143.3651 10.2112 146.0 0.0 1.8101 9.6218 192.0 133.0 143.7225 0.029 0.0305 0.0034 0.005 0.2762 1.1388 0.0668 0.0 0.0418 229.6757 48.4011 192.0 0.0 1.0414 3.6448 383.0 192.0 234.5853 0.0107 0.0149 0.0016 0.0016 1.3409 3.4295 0.0507 0.0 0.0183 175.3 51.6837 146.0 19.2738 1.5697 5.0456 383.0 133.0 182.6871 1.0
0.0114 0.017 0.0026 0.0038 1.6984 4.7628 0.0658 0.0 0.0204 131.2113 24.675 146.0 0.0 -1.6243 4.1135 165.0 76.0 133.4791 0.0253 0.0349 0.0023 0.0031 0.9248 2.3969 0.1134 0.0 0.0426 674.8966 632.9895 294.0 151.2252 0.7684 1.6513 1594.0 177.0 917.7933 0.0081 0.015 0.0012 0.0016 2.234 7.0074 0.0641 0.0 0.017 288.88 418.6053 146.0 19.2738 2.7295 8.6963 1594.0 76.0 506.8824 1.0
0.0128 0.0186 0.0026 0.0038 1.5885 4.7501 0.083 0.0 0.0225 133.0789 26.2184 133.0 19.2738 -1.0858 4.1509 192.0 76.0 135.6037 0.0362 0.0407 0.0148 0.0203 0.932 2.998 0.1313 0.0023 0.0538 239.6667 60.8045 240.0 71.1648 1.1309 4.7413 427.0 146.0 246.9479 0.0097 0.0169 0.0014 0.0019 2.0432 6.5986 0.083 0.0 0.0194 158.66 58.9311 146.0 19.2738 1.6102 6.9319 427.0 76.0 169.1483 1.0
0.023 0.0406 0.0093 0.0134 5.2962 36.3894 0.2994 0.0 0.0464 142.4426 13.1054 146.0 0.0 -1.1941 15.0675 192.0 133.0 143.0344 0.0359 0.0594 0.0027 0.0032 3.4032 17.3561 0.3335 0.0002 0.0687 562.0513 577.9678 272.0 118.608 1.2165 2.5633 1594.0 174.0 800.864 0.0141 0.0333 0.0015 0.0015 6.4983 55.043 0.2994 0.0 0.036 306.09 413.0794 146.0 19.2738 2.7277 8.6951 1594.0 76.0 512.464 1.0
0.0181 0.0172 0.0097 0.0121 0.7149 2.2153 0.061 0.0006 0.0248 143.6271 10.3656 146.0 0.0 1.8085 9.4731 192.0 133.0 143.9944 0.026 0.0297 0.0028 0.0033 0.4496 1.2659 0.0645 0.0 0.0392 486.9512 552.6139 230.0 56.3388 1.5282 3.3526 1594.0 172.0 731.4747 0.0107 0.0154 0.0016 0.0015 1.4715 3.9142 0.0595 0.0 0.0187 284.39 390.1933 146.0 19.2738 3.0394 10.3689 1594.0 133.0 481.2546 1.0
0.0189 0.0179 0.0124 0.0149 0.6707 2.1052 0.0633 0.0 0.0259 142.9254 10.2385 146.0 0.0 1.8459 9.5015 192.0 133.0 143.2862 0.0384 0.0345 0.0634 0.0454 0.3893 2.5681 0.1336 0.0024 0.0513 250.1818 84.1043 192.0 0.0 1.7027 5.5926 537.0 192.0 263.5339 0.0131 0.0171 0.002 0.0022 1.1927 3.0273 0.0623 0.0 0.0215 178.32 70.1819 146.0 19.2738 2.6252 10.8915 537.0 133.0 191.5052 1.0
0.0097 0.0139 0.0026 0.0039 1.5518 4.4608 0.0513 0.0 0.0169 140.3099 38.3929 146.0 19.2738 -0.3801 2.3621 192.0 76.0 145.3964 0.0253 0.0295 0.0027 0.0032 0.4964 1.3303 0.0667 0.0005 0.0385 554.6207 598.4923 236.0 65.2344 1.1886 2.4405 1594.0 192.0 808.3599 0.0073 0.0127 0.0011 0.0014 2.0096 6.1379 0.0513 0.0 0.0146 260.46 371.5505 146.0 68.1996 3.2533 11.8653 1594.0 76.0 452.2264 1.0
0.0162 0.0162 0.0107 0.0127 0.7907 2.2802 0.0505 0.0 0.0228 143.3333 10.0164 146.0 0.0 1.9837 10.7984 192.0 133.0 143.6771 0.025 0.0293 0.0028 0.0033 0.4929 1.3137 0.0665 0.0002 0.0382 549.325 573.7061 237.0 66.717 1.2577 2.6601 1594.0 192.0 789.0933 0.01 0.0146 0.0016 0.0015 1.475 3.901 0.0505 0.0 0.0176 305.73 411.9212 146.0 19.2738 2.7372 8.7259 1594.0 133.0 511.3249 1.0
0.0126 0.0175 0.0021 0.0028 1.3725 3.787 0.0635 0.0 0.0214 140.8718 12.1008 146.0 0.0 -4.1241 22.3806 146.0 76.0 141.3773 0.0077 0.0187 0.0008 0.0005 2.4633 7.2207 0.0633 0.0002 0.0201 1259.3934 568.4361 1594.0 0.0 -1.1995 2.5783 1594.0 192.0 1379.8168 0.0049 0.012 0.0006 0.0004 2.9735 11.3453 0.0621 0.0 0.0129 823.17 704.6468 275.5 253.5246 0.1429 1.0687 1594.0 76.0 1081.282 1.0
0.0134 0.0164 0.0038 0.0043 1.2401 3.5796 0.0632 0.0 0.021 143.0667 14.2835 146.0 0.0 -1.434 14.7091 192.0 76.0 143.7621 0.0114 0.0306 0.0008 0.0005 3.5527 15.8314 0.163 0.0 0.0324 1063.2727 642.1904 1594.0 0.0 -0.4759 1.3292 1594.0 192.0 1239.1364 0.0063 0.0127 0.0008 0.0007 2.3882 8.0773 0.0618 0.0 0.0141 649.18 660.8597 192.0 87.4734 0.6676 1.5144 1594.0 76.0 924.0146 1.0
0.0122 0.0146 0.0032 0.0041 1.1584 3.2719 0.0499 0.0 0.0188 143.0682 6.9463 146.0 0.0 0.0256 3.7938 165.0 133.0 143.2329 0.0101 0.0225 0.0008 0.0004 2.1902 6.2506 0.0886 0.0 0.0244 1145.0536 579.8229 1594.0 0.0 -0.7532 1.8754 1594.0 192.0 1281.1475 0.0057 0.0114 0.0007 0.0004 2.3313 7.6903 0.0499 0.0 0.0127 704.18 660.813 192.0 87.4734 0.4741 1.3581 1594.0 133.0 963.4192 1.0
0.0136 0.016 0.0039 0.0045 1.115 2.9422 0.0506 0.0007 0.0209 144.1111 9.8108 146.0 0.0 2.0887 11.9187 192.0 133.0 144.4385 0.016 0.0285 0.0016 0.0015 2.0089 6.7583 0.1284 0.0002 0.0324 1023.1087 631.3724 1457.0 203.1162 -0.3506 1.3029 1594.0 148.0 1198.6311 0.0074 0.0133 0.0009 0.0006 2.0607 6.1467 0.0506 0.0 0.0152 548.45 612.4615 150.5 25.9455 1.0146 2.1529 1594.0 133.0 819.8508 1.0
0.0146 0.017 0.0039 0.0052 1.0133 2.6053 0.0514 0.0004 0.0223 143.4 9.7667 146.0 0.0 2.4026 13.6717 192.0 133.0 143.7256 0.0139 0.0249 0.0013 0.001 1.4565 3.1677 0.0646 0.0 0.0283 1047.18 636.9563 1594.0 0.0 -0.4409 1.335 1594.0 153.0 1222.3686 0.0073 0.0137 0.0008 0.0007 2.0615 6.0217 0.0514 0.0 0.0155 595.29 638.0612 178.5 67.4583 0.837 1.7909 1594.0 133.0 870.2994 1.0
0.012 0.0159 0.0023 0.0034 1.3553 3.528 0.0532 0.0 0.0197 145.5385 9.8884 146.0 0.0 2.6049 14.0716 192.0 133.0 145.8654 0.0067 0.0168 0.0006 0.0003 2.6891 8.5492 0.0612 0.0 0.018 1380.459 478.629 1594.0 0.0 -1.9185 4.8789 1594.0 192.0 1459.7936 0.0047 0.011 0.0006 0.0004 2.926 10.8633 0.0532 0.0 0.0119 898.84 710.8772 1359.5 347.6697 -0.0713 1.0379 1594.0 133.0 1143.7684 1.0
