wlan_fc_type,wlan_duration,ip_hdr_len,ip_dst,frame_len,ip_proto,frame_protocols,wlan_seq,data_len,time_since_last_packet,ip_src,ip_ttl,ip_id,wlan_ra,llc_type,udp_dstport,normalized_temperature_change,normalized_battery_change,normalized_distance_change,class
2,60,0,0,26,0,0,0,0,0.027075,0,0,0,1,0,0,0.058823529411764705,0.0,0.028037383177570093,benign
2,44,20,1,234,17,3,223,172,0.075252,1,255,220,0,2048,8890,0.058823529411764705,0.0,0.028037383177570093,benign
2,60,0,0,26,0,0,0,0,0.023848,0,0,0,1,0,0,0.058823529411764705,0.0,0.028037383177570093,benign
2,44,20,3,86,6,2,149,0,0.046114,2,128,39965,1,2048,0,0.058823529411764705,0.0,0.028037383177570093,benign
2,44,20,1,234,17,3,224,172,0.032118,1,255,221,0,2048,8890,0.058823529411764705,0.0,0.004672897196261682,benign
2,44,20,1,75,17,3,225,13,2.3e-05,1,255,222,0,2048,8899,0.058823529411764705,0.0,0.004672897196261682,benign
2,60,0,0,26,0,0,0,0,0.022876,0,0,0,1,0,0,0.058823529411764705,0.0,0.004672897196261682,benign
2,44,20,1,233,17,3,226,171,0.079127,1,255,223,0,2048,8890,0.058823529411764705,0.0,0.004672897196261682,benign
2,60,0,0,26,0,0,0,0,0.023165,0,0,0,1,0,0,0.058823529411764705,0.0,0.004672897196261682,benign
2,44,20,3,86,6,2,150,0,0.058573,2,128,39966,1,2048,0,0.058823529411764705,0.0,0.004672897196261682,benign
2,44,20,1,235,17,3,227,173,0.020177,1,255,224,0,2048,8890,0.058823529411764705,0.0,0.004672897196261682,benign
2,60,0,0,26,0,0,0,0,0.023795,0,0,0,1,0,0,0.058823529411764705,0.0,0.004672897196261682,benign
2,44,20,3,86,6,2,163,0,3.16641,2,128,39977,1,2048,0,0.058823529411764705,0.0,0.004672897196261682,benign
2,60,0,0,26,0,0,0,0,0.007932,0,0,0,1,0,0,0.058823529411764705,0.0,0.004672897196261682,benign
2,44,20,1,230,17,3,265,168,0.014662,1,255,262,0,2048,8890,0.058823529411764705,0.0,0.004672897196261682,benign
2,60,0,0,26,0,0,0,0,0.087853,0,0,0,1,0,0,0.058823529411764705,0.0,0.004672897196261682,benign
2,44,20,1,229,17,3,266,167,0.014087,1,255,263,0,2048,8890,0.058823529411764705,0.0,0.004672897196261682,benign
2,60,0,0,26,0,0,0,0,0.088299,0,0,0,1,0,0,0.058823529411764705,0.0,0.004672897196261682,benign
2,44,20,3,86,6,2,164,0,0.007744,2,128,39978,1,2048,0,0.058823529411764705,0.0,0.004672897196261682,benign
2,44,20,1,227,17,3,267,165,0.005971,1,255,264,0,2048,8890,0.058823529411764705,0.0,0.004672897196261682,benign
2,44,20,1,227,17,3,267,165,0.000264,1,255,264,0,2048,8890,0.058823529411764705,0.0,0.004672897196261682,benign
2,44,20,1,64,17,3,268,2,0.050469,1,255,265,0,2048,8889,0.0,0.0,0.014018691588785047,benign
2,60,0,0,26,0,0,0,0,0.037995,0,0,0,1,0,0,0.0,0.0,0.014018691588785047,benign
2,44,20,1,227,17,3,269,165,0.013258,1,255,266,0,2048,8890,0.0,0.0,0.014018691588785047,benign
2,60,0,0,26,0,0,0,0,0.089141,0,0,0,1,0,0,0.0,0.0,0.014018691588785047,benign
2,44,20,1,227,17,3,270,165,0.01285,1,255,267,0,2048,8890,0.0,0.0,0.014018691588785047,benign
2,44,20,3,86,6,2,165,0,0.005577,2,128,39979,1,2048,0,0.0,0.0,0.014018691588785047,benign
2,44,20,1,231,17,3,306,169,3.107149,1,255,302,0,2048,8890,0.0,0.0,0.06542056074766354,benign
2,44,20,3,86,6,2,173,0,0.042192,2,128,39980,1,2048,0,0.0,0.0,0.06542056074766354,benign
2,60,0,0,26,0,0,0,0,0.006351,0,0,0,1,0,0,0.0,0.0,0.06542056074766354,benign
2,44,20,1,75,17,3,307,13,0.052931,1,255,303,0,2048,8899,0.0,0.0,0.06542056074766354,benign
2,44,20,1,231,17,3,308,169,2.3e-05,1,255,304,0,2048,8890,0.0,0.0,0.06542056074766354,benign
2,60,0,0,26,0,0,0,0,0.049465,0,0,0,1,0,0,0.0,0.0,0.06542056074766354,benign
2,44,20,1,232,17,3,309,170,0.052518,1,255,305,0,2048,8890,0.0,0.0,0.06542056074766354,benign
2,44,20,3,86,6,2,174,0,0.057319,2,128,39981,1,2048,0,0.0,0.0,0.06542056074766354,benign
2,44,20,1,232,17,3,310,170,0.044576,1,255,306,0,2048,8890,0.0,0.0,0.06542056074766354,benign
2,60,0,0,26,0,0,0,0,0.050377,0,0,0,1,0,0,0.0,0.0,0.06542056074766354,benign
2,44,20,1,74,17,3,311,12,0.000343,1,255,307,0,2048,8899,0.0,0.0,0.06542056074766354,benign
2,44,20,1,233,17,3,312,171,0.051294,1,255,308,0,2048,8890,0.0,0.0,0.06542056074766354,benign
2,60,0,0,26,0,0,0,0,0.050771,0,0,0,1,0,0,0.0,0.0,0.018691588785046728,benign
2,44,20,3,86,6,2,175,0,0.006967,2,128,39982,1,2048,0,0.0,0.0,0.018691588785046728,benign
2,320,20,1,231,17,3,317,169,0.456841,1,255,313,0,2048,8890,0.0,0.0,0.018691588785046728,benign
2,320,20,1,231,17,3,317,169,0.00242,1,255,313,0,2048,8890,0.0,0.0,0.018691588785046728,benign
2,320,20,1,231,17,3,317,169,0.004866,1,255,313,0,2048,8890,0.0,0.0,0.018691588785046728,benign
2,44,20,1,229,17,3,350,167,2.690718,1,255,346,0,2048,8890,0.0,0.0,0.004672897196261682,benign
2,60,0,0,26,0,0,0,0,0.01264,0,0,0,1,0,0,0.0,0.0,0.004672897196261682,benign
2,44,20,2,86,6,2,183,0,0.036331,2,128,17391,1,2048,0,0.0,0.0,0.004672897196261682,benign
2,44,20,1,228,17,3,351,166,0.053063,1,255,347,0,2048,8890,0.0,0.0,0.004672897196261682,benign
2,44,20,1,228,17,3,351,166,1.3e-05,1,255,347,0,2048,8890,0.0,0.0,0.004672897196261682,benign
2,44,20,1,228,17,3,351,166,0.000334,1,255,347,0,2048,8890,0.0,0.0,0.004672897196261682,benign
2,44,20,1,228,17,3,351,166,0.001123,1,255,347,0,2048,8890,0.0,0.0,0.004672897196261682,benign
2,320,20,1,228,17,3,351,166,0.002313,1,255,347,0,2048,8890,0.0,0.0,0.004672897196261682,benign
2,320,20,1,228,17,3,351,166,0.002373,1,255,347,0,2048,8890,0.0,0.0,0.004672897196261682,benign
2,320,20,1,228,17,3,351,166,0.002383,1,255,347,0,2048,8890,0.0,0.0,0.004672897196261682,benign
2,320,20,1,228,17,3,351,166,0.002343,1,255,347,0,2048,8890,0.0,0.0,0.004672897196261682,benign
2,60,0,0,26,0,0,0,0,0.002009,0,0,0,1,0,0,0.0,0.0,0.004672897196261682,benign
2,44,20,1,232,17,3,352,170,0.089097,1,255,348,0,2048,8890,0.0,0.0,0.004672897196261682,benign
2,44,20,2,86,6,2,184,0,0.058452,2,128,17392,1,2048,0,0.0,0.0,0.004672897196261682,benign
2,44,20,2,86,6,2,184,0,1.6e-05,2,128,17392,1,2048,0,0.0,0.0,0.004672897196261682,benign
2,44,20,1,231,17,3,353,169,0.043649,1,255,349,0,2048,8890,0.0,0.0,0.004672897196261682,benign
2,60,0,0,26,0,0,0,0,0.013799,0,0,0,1,0,0,0.0,0.0,0.004672897196261682,benign
2,44,20,1,232,17,3,354,170,0.088442,1,255,350,0,2048,8890,0.0,0.0,0.004672897196261682,benign
2,60,0,0,26,0,0,0,0,0.013747,0,0,0,1,0,0,0.0,0.0,0.004672897196261682,benign
2,44,20,2,86,6,2,185,0,0.009574,2,128,17393,1,2048,0,0.0,0.0,0.004672897196261682,benign
2,44,20,1,75,17,3,390,13,3.087266,1,255,386,0,2048,8899,0.058823529411764705,0.0,0.009345794392523364,benign
2,44,20,1,64,17,3,391,2,0.000136,1,255,387,0,2048,8889,0.058823529411764705,0.0,0.009345794392523364,benign
2,44,20,1,233,17,3,392,171,0.050874,1,255,388,0,2048,8890,0.058823529411764705,0.0,0.009345794392523364,benign
2,60,0,0,26,0,0,0,0,0.026619,0,0,0,1,0,0,0.058823529411764705,0.0,0.009345794392523364,benign
2,44,20,3,86,6,2,195,0,0.018628,2,128,39985,1,2048,0,0.058823529411764705,0.0,0.009345794392523364,benign
2,44,20,1,232,17,3,393,170,0.005899,1,255,389,0,2048,8890,0.058823529411764705,0.0,0.009345794392523364,benign
2,44,20,1,232,17,3,393,170,0.000257,1,255,389,0,2048,8890,0.058823529411764705,0.0,0.009345794392523364,benign
2,44,20,1,232,17,3,393,170,0.000307,1,255,389,0,2048,8890,0.058823529411764705,0.0,0.009345794392523364,benign
2,44,20,1,232,17,3,393,170,0.000722,1,255,389,0,2048,8890,0.058823529411764705,0.0,0.009345794392523364,benign
2,44,20,1,232,17,3,393,170,0.000272,1,255,389,0,2048,8890,0.058823529411764705,0.0,0.009345794392523364,benign
2,44,20,1,232,17,3,393,170,0.000345,1,255,389,0,2048,8890,0.058823529411764705,0.0,0.009345794392523364,benign
2,320,20,1,232,17,3,393,170,0.002336,1,255,389,0,2048,8890,0.058823529411764705,0.0,0.009345794392523364,benign
2,44,20,1,233,17,3,394,171,0.148254,1,255,390,0,2048,8890,0.058823529411764705,0.0,0.04672897196261682,benign
2,60,0,0,26,0,0,0,0,0.027669,0,0,0,1,0,0,0.058823529411764705,0.0,0.04672897196261682,benign
0,320,0,0,98,0,0,415,0,0.02367,0,0,0,2,0,0,0.058823529411764705,0.0,0.04672897196261682,benign
0,320,0,0,98,0,0,415,0,0.001133,0,0,0,2,0,0,0.058823529411764705,0.0,0.04672897196261682,benign
0,320,0,0,98,0,0,415,0,0.001326,0,0,0,2,0,0,0.058823529411764705,0.0,0.04672897196261682,benign
2,44,20,1,233,17,3,395,171,0.000318,1,255,391,0,2048,8890,0.058823529411764705,0.0,0.04672897196261682,benign
2,44,20,3,86,6,2,196,0,0.003005,2,128,39986,1,2048,0,0.058823529411764705,0.0,0.04672897196261682,benign
2,44,20,1,232,17,3,396,170,0.096321,1,255,392,0,2048,8890,0.058823529411764705,0.0,0.04672897196261682,benign
2,44,20,1,232,17,3,396,170,1.2e-05,1,255,392,0,2048,8890,0.058823529411764705,0.0,0.04672897196261682,benign
2,44,20,1,232,17,3,396,170,0.000426,1,255,392,0,2048,8890,0.058823529411764705,0.0,0.04672897196261682,benign
2,44,20,1,232,17,3,396,170,0.000447,1,255,392,0,2048,8890,0.058823529411764705,0.0,0.04672897196261682,benign
2,44,20,1,232,17,3,396,170,0.000345,1,255,392,0,2048,8890,0.058823529411764705,0.0,0.04672897196261682,benign
2,44,20,1,232,17,3,396,170,0.000385,1,255,392,0,2048,8890,0.058823529411764705,0.0,0.04672897196261682,benign
2,320,20,1,232,17,3,396,170,0.002506,1,255,392,0,2048,8890,0.058823529411764705,0.0,0.04672897196261682,benign
0,320,0,0,98,0,0,417,0,0.01214,0,0,0,2,0,0,0.058823529411764705,0.0,0.04672897196261682,benign
0,320,0,0,98,0,0,417,0,0.001309,0,0,0,2,0,0,0.058823529411764705,0.0,0.04672897196261682,benign
2,60,0,0,26,0,0,0,0,0.061457,0,0,0,1,0,0,0.058823529411764705,0.0,0.04672897196261682,benign
2,320,20,1,235,17,3,400,173,0.333482,1,255,396,0,2048,8890,0.058823529411764705,0.0,0.1308411214953271,benign
2,44,20,1,230,17,3,434,168,2.749155,1,255,428,0,2048,8890,0.0,0.0,0.004672897196261682,benign
2,60,0,0,26,0,0,0,0,0.091948,0,0,0,1,0,0,0.0,0.0,0.004672897196261682,benign
2,44,20,1,229,17,3,435,167,0.010156,1,255,429,0,2048,8890,0.0,0.0,0.004672897196261682,benign
2,44,20,3,86,6,2,221,0,0.080482,2,128,40003,1,2048,0,0.0,0.0,0.004672897196261682,benign
2,60,0,0,26,0,0,0,0,0.011756,0,0,0,1,0,0,0.0,0.0,0.004672897196261682,benign
2,44,20,2,86,6,2,222,0,0.005181,2,128,17407,1,2048,0,0.0,0.0,0.004672897196261682,benign
2,44,20,1,229,17,3,436,167,0.004483,1,255,430,0,2048,8890,0.0,0.0,0.004672897196261682,benign
2,44,20,1,229,17,3,437,167,0.102612,1,255,431,0,2048,8890,0.0,0.0,0.02336448598130841,benign
2,44,20,3,86,6,2,223,0,0.077658,2,128,40004,1,2048,0,0.0,0.0,0.02336448598130841,benign
2,60,0,0,26,0,0,0,0,0.014867,0,0,0,1,0,0,0.0,0.0,0.02336448598130841,benign
2,44,20,1,231,17,3,438,169,0.008811,1,255,432,0,2048,8890,0.0,0.0,0.02336448598130841,benign
2,44,20,1,75,17,3,439,13,0.000125,1,255,433,0,2048,8899,0.0,0.0,0.02336448598130841,benign
2,60,0,0,26,0,0,0,0,3.165272,0,0,0,1,0,0,0.058823529411764705,0.0,0.009345794392523364,benign
2,44,20,1,74,17,3,479,12,0.049156,1,255,472,0,2048,8899,0.058823529411764705,0.0,0.009345794392523364,benign
2,60,0,0,26,0,0,0,0,0.053396,0,0,0,1,0,0,0.058823529411764705,0.0,0.009345794392523364,benign
2,44,20,1,233,17,3,480,171,0.046708,1,255,473,0,2048,8890,0.058823529411764705,0.0,0.009345794392523364,benign
2,44,20,3,86,6,2,228,0,0.039942,2,128,40006,1,2048,0,0.058823529411764705,0.0,0.009345794392523364,benign
2,44,20,1,234,17,3,481,172,0.062043,1,255,474,0,2048,8890,0.058823529411764705,0.0,0.009345794392523364,benign
2,60,0,0,26,0,0,0,0,0.056119,0,0,0,1,0,0,0.058823529411764705,0.0,0.009345794392523364,benign
2,44,20,1,234,17,3,482,172,0.045873,1,255,475,0,2048,8890,0.058823529411764705,0.0,0.009345794392523364,benign
2,44,20,3,86,6,2,229,0,0.040493,2,128,40007,1,2048,0,0.058823529411764705,0.0,0.009345794392523364,benign
2,60,0,0,26,0,0,0,0,0.016008,0,0,0,1,0,0,0.11764705882352941,0.0,0.09345794392523364,benign
2,320,20,1,235,17,3,489,173,0.560749,1,255,482,0,2048,8890,0.058823529411764705,0.0,0.06542056074766354,benign
2,44,20,1,234,17,3,519,172,2.596085,1,255,512,0,2048,8890,0.0,0.0125,0.018691588785046728,benign
2,60,0,0,26,0,0,0,0,0.017304,0,0,0,1,0,0,0.0,0.0125,0.018691588785046728,benign
2,44,20,2,86,6,2,236,0,0.012021,2,128,17411,1,2048,0,0.0,0.0125,0.018691588785046728,benign
2,44,20,1,233,17,3,520,171,0.072646,1,255,513,0,2048,8890,0.0,0.0125,0.018691588785046728,benign
2,60,0,0,26,0,0,0,0,0.017732,0,0,0,1,0,0,0.0,0.0125,0.018691588785046728,benign
2,44,20,1,232,17,3,521,170,0.084279,1,255,514,0,2048,8890,0.0,0.0125,0.018691588785046728,benign
2,44,20,2,86,6,2,237,0,0.013755,2,128,17412,1,2048,0,0.0,0.0125,0.018691588785046728,benign
2,60,0,0,26,0,0,0,0,0.005331,0,0,0,1,0,0,0.0,0.0125,0.018691588785046728,benign
2,44,20,2,86,6,2,238,0,0.009928,2,128,17413,1,2048,0,0.0,0.0125,0.018691588785046728,benign
2,44,20,1,233,17,3,522,171,0.073139,1,255,515,0,2048,8890,0.0,0.0125,0.018691588785046728,benign
2,44,20,1,75,17,3,523,13,2.3e-05,1,255,516,0,2048,8899,0.0,0.0125,0.018691588785046728,benign
2,60,0,0,26,0,0,0,0,0.018367,0,0,0,1,0,0,0.0,0.0125,0.018691588785046728,benign
2,44,20,2,86,6,2,239,0,0.078176,2,128,17414,1,2048,0,0.0,0.0125,0.018691588785046728,benign
2,44,20,1,232,17,3,524,170,0.005302,1,255,517,0,2048,8890,0.0,0.0125,0.018691588785046728,benign
2,60,0,0,26,0,0,0,0,0.018996,0,0,0,1,0,0,0.0,0.0125,0.018691588785046728,benign
2,60,0,0,26,0,0,0,0,3.17426,0,0,0,1,0,0,0.0,0.0,0.1542056074766355,benign
2,44,20,1,236,17,3,562,174,0.020301,1,255,555,0,2048,8890,0.0,0.0,0.11214953271028037,benign
2,44,20,1,232,17,3,563,170,0.102046,1,255,556,0,2048,8890,0.0,0.0,0.11214953271028037,benign
2,44,20,1,232,17,3,564,170,0.102009,1,255,557,0,2048,8890,0.0,0.0,0.11214953271028037,benign
2,60,0,0,26,0,0,0,0,0.083158,0,0,0,1,0,0,0.0,0.0,0.11214953271028037,benign
2,44,20,1,234,17,3,565,172,0.019104,1,255,558,0,2048,8890,0.0,0.0,0.11214953271028037,benign
2,60,0,0,26,0,0,0,0,0.083186,0,0,0,1,0,0,0.0,0.0,0.11214953271028037,benign
2,320,20,1,234,17,3,571,172,0.430745,1,255,564,0,2048,8890,0.058823529411764705,0.0,0.13551401869158877,benign
2,44,20,1,232,17,3,604,170,2.698921,1,255,596,0,2048,8890,0.058823529411764705,0.0,0.2523364485981308,benign
2,60,0,0,26,0,0,0,0,0.04449,0,0,0,1,0,0,0.058823529411764705,0.0,0.2523364485981308,benign
2,44,20,1,233,17,3,605,171,0.0572,1,255,597,0,2048,8890,0.058823529411764705,0.0,0.2523364485981308,benign
2,44,20,2,86,6,2,265,0,0.01489,2,128,17432,1,2048,0,0.058823529411764705,0.0,0.2523364485981308,benign
2,60,0,0,26,0,0,0,0,0.03045,0,0,0,1,0,0,0.058823529411764705,0.0,0.2523364485981308,benign
2,44,20,1,75,17,3,606,13,0.056675,1,255,598,0,2048,8899,0.0,0.0125,0.16822429906542055,benign
2,44,20,1,232,17,3,607,170,4.5e-05,1,255,599,0,2048,8890,0.0,0.0125,0.16822429906542055,benign
2,60,0,0,26,0,0,0,0,0.04623,0,0,0,1,0,0,0.0,0.0125,0.16822429906542055,benign
2,44,20,1,232,17,3,608,170,0.055746,1,255,600,0,2048,8890,0.0,0.0125,0.16822429906542055,benign
2,44,20,1,233,17,3,609,171,0.101961,1,255,601,0,2048,8890,0.0,0.0125,0.16822429906542055,benign
2,60,0,0,26,0,0,0,0,0.046509,0,0,0,1,0,0,0.0,0.0125,0.16822429906542055,benign
2,44,20,1,230,17,3,646,168,3.115099,1,255,638,0,2048,8890,0.0,0.0,0.009345794392523364,benign
2,60,0,0,26,0,0,0,0,0.059439,0,0,0,1,0,0,0.0,0.0,0.009345794392523364,benign
2,44,20,1,230,17,3,647,168,0.042551,1,255,639,0,2048,8890,0.0,0.0,0.009345794392523364,benign
2,44,20,3,86,6,2,274,0,0.020376,2,128,40022,1,2048,0,0.0,0.0,0.009345794392523364,benign
2,60,0,0,26,0,0,0,0,0.039436,0,0,0,1,0,0,0.0,0.0,0.009345794392523364,benign
2,44,20,1,230,17,3,648,168,0.04223,1,255,640,0,2048,8890,0.0,0.0,0.009345794392523364,benign
2,44,20,1,229,17,3,649,167,0.102019,1,255,641,0,2048,8890,0.0,0.0,0.009345794392523364,benign
2,44,20,3,86,6,2,275,0,0.035379,2,128,40023,1,2048,0,0.0,0.0,0.009345794392523364,benign
2,60,0,0,26,0,0,0,0,0.02522,0,0,0,1,0,0,0.058823529411764705,0.0,0.004672897196261682,benign
2,44,20,1,229,17,3,650,167,0.041353,1,255,642,0,2048,8890,0.058823529411764705,0.0,0.004672897196261682,benign
2,60,0,0,26,0,0,0,0,0.060994,0,0,0,1,0,0,0.058823529411764705,0.0,0.004672897196261682,benign
2,320,20,1,232,17,3,655,170,0.300712,1,255,647,0,2048,8890,0.058823529411764705,0.0,0.004672897196261682,benign
2,44,20,1,235,17,3,688,173,2.852365,1,255,680,0,2048,8890,0.058823529411764705,0.0125,0.0,benign
2,44,20,1,75,17,3,689,13,2.3e-05,1,255,681,0,2048,8899,0.058823529411764705,0.0125,0.0,benign
2,60,0,0,26,0,0,0,0,0.021009,0,0,0,1,0,0,0.058823529411764705,0.0125,0.0,benign
2,44,20,1,237,17,3,690,175,0.08095,1,255,682,0,2048,8890,0.058823529411764705,0.0125,0.0,benign
2,44,20,2,86,6,2,284,0,0.002936,2,128,17433,1,2048,0,0.058823529411764705,0.0125,0.0,benign
2,60,0,0,26,0,0,0,0,0.018602,0,0,0,1,0,0,0.058823529411764705,0.0125,0.0,benign
2,44,20,1,74,17,3,691,12,0.029424,1,255,683,0,2048,8899,0.058823529411764705,0.0125,0.0,benign
2,44,20,1,236,17,3,692,174,0.051141,1,255,684,0,2048,8890,0.058823529411764705,0.0125,0.0,benign
2,60,0,0,26,0,0,0,0,0.021838,0,0,0,1,0,0,0.058823529411764705,0.0125,0.0,benign
2,44,20,1,237,17,3,693,175,0.08002,1,255,685,0,2048,8890,0.058823529411764705,0.0125,0.0,benign
2,44,20,2,86,6,2,285,0,0.016027,2,128,17434,1,2048,0,0.058823529411764705,0.0125,0.0,benign
2,60,0,0,26,0,0,0,0,0.007526,0,0,0,1,0,0,0.058823529411764705,0.0125,0.0,benign
2,60,0,0,26,0,0,0,0,1.7e-05,0,0,0,1,0,0,0.058823529411764705,0.0125,0.0,benign
2,44,20,1,237,17,3,694,175,0.07855,1,255,686,0,2048,8890,0.058823529411764705,0.0125,0.0,benign
2,60,0,0,26,0,0,0,0,0.02256,0,0,0,1,0,0,0.058823529411764705,0.0125,0.0,benign
2,60,0,0,26,0,0,0,0,3.072015,0,0,0,1,0,0,0.17647058823529413,0.075,0.9112149532710281,benign
2,44,20,1,238,17,3,731,176,0.016294,1,255,722,0,2048,8890,0.17647058823529413,0.075,0.9112149532710281,benign
2,60,0,0,26,0,0,0,0,0.086341,0,0,0,1,0,0,0.17647058823529413,0.075,0.9112149532710281,benign
2,44,20,1,239,17,3,732,177,0.015559,1,255,723,0,2048,8890,0.17647058823529413,0.075,0.9112149532710281,benign
2,60,0,0,26,0,0,0,0,0.086851,0,0,0,1,0,0,0.17647058823529413,0.075,0.9112149532710281,benign
2,44,20,1,239,17,3,733,177,0.01511,1,255,724,0,2048,8890,0.17647058823529413,0.075,0.9112149532710281,benign
2,60,0,0,26,0,0,0,0,0.087218,0,0,0,1,0,0,0.17647058823529413,0.075,0.9112149532710281,benign
2,44,20,1,239,17,3,734,177,0.014795,1,255,725,0,2048,8890,0.17647058823529413,0.075,0.9112149532710281,benign
2,44,20,1,238,17,3,735,176,0.101821,1,255,726,0,2048,8890,0.17647058823529413,0.075,0.9112149532710281,benign
2,60,0,0,26,0,0,0,0,3.161323,0,0,0,1,0,0,0.17647058823529413,0.075,0.9112149532710281,benign
2,60,0,0,26,0,0,0,0,1.7e-05,0,0,0,1,0,0,0.17647058823529413,0.075,0.9112149532710281,benign
2,44,20,1,239,17,3,773,177,0.052694,1,255,764,0,2048,8890,0.17647058823529413,0.075,0.9112149532710281,benign
2,44,20,1,239,17,3,773,177,1.2e-05,1,255,764,0,2048,8890,0.17647058823529413,0.075,0.9112149532710281,benign
2,60,0,0,26,0,0,0,0,0.048267,0,0,0,1,0,0,0.17647058823529413,0.075,0.9112149532710281,benign
2,44,20,1,239,17,3,774,177,0.053922,1,255,765,0,2048,8890,0.17647058823529413,0.075,0.9112149532710281,benign
2,44,20,1,239,17,3,775,177,0.101784,1,255,766,0,2048,8890,0.17647058823529413,0.075,0.9112149532710281,benign
2,44,20,1,239,17,3,776,177,0.102313,1,255,767,0,2048,8890,0.17647058823529413,0.075,0.9112149532710281,benign
2,60,0,0,26,0,0,0,0,0.049756,0,0,0,1,0,0,0.17647058823529413,0.075,0.9112149532710281,benign
2,44,20,1,238,17,3,777,176,0.052177,1,255,768,0,2048,8890,0.17647058823529413,0.075,0.9112149532710281,benign
2,44,20,1,225,17,3,68,163,3.417438,1,255,66,0,2048,8890,0.0,0.0,0.0,benign
2,60,0,0,26,0,0,0,0,0.001566,0,0,0,1,0,0,0.0,0.0,0.0,benign
2,44,20,1,225,17,3,69,163,0.100564,1,255,67,0,2048,8890,0.0,0.0,0.0,benign
0,320,0,0,98,0,0,150,0,0.331948,0,0,0,2,0,0,0.0,0.0,0.009345794392523364,benign
0,320,0,0,98,0,0,152,0,0.12752,0,0,0,2,0,0,0.0,0.0,0.009345794392523364,benign
0,320,0,0,98,0,0,152,0,0.002726,0,0,0,2,0,0,0.0,0.0,0.009345794392523364,benign
2,320,20,1,226,17,3,103,164,2.348023,1,255,101,0,2048,8890,0.0,0.0,0.2757009345794392,benign
2,320,20,1,226,17,3,103,164,0.004709,1,255,101,0,2048,8890,0.0,0.0,0.2757009345794392,benign
2,60,0,0,26,0,0,0,0,0.566801,0,0,0,1,0,0,0.058823529411764705,0.0,0.06074766355140187,benign
2,44,20,3,86,6,2,109,0,0.00747,2,128,17458,1,2048,0,0.058823529411764705,0.0,0.06074766355140187,benign
2,44,20,1,228,17,3,109,166,0.028556,1,255,107,0,2048,8890,0.058823529411764705,0.0,0.06074766355140187,benign
2,60,0,0,26,0,0,0,0,0.065831,0,0,0,1,0,0,0.058823529411764705,0.0,0.06074766355140187,benign
2,44,20,1,75,17,3,110,13,0.036169,1,255,108,0,2048,8899,0.058823529411764705,0.0,0.06074766355140187,benign
2,44,20,1,227,17,3,111,165,0.000178,1,255,109,0,2048,8890,0.058823529411764705,0.0,0.06074766355140187,benign
2,60,0,0,26,0,0,0,0,0.066082,0,0,0,1,0,0,0.058823529411764705,0.0,0.06074766355140187,benign
2,44,20,3,86,6,2,112,0,0.006606,2,128,17459,1,2048,0,0.058823529411764705,0.0,0.06074766355140187,benign
2,44,20,1,227,17,3,112,165,0.029109,1,255,110,0,2048,8890,0.058823529411764705,0.0,0.06074766355140187,benign
2,60,0,0,26,0,0,0,0,3.343254,0,0,0,1,0,0,0.0,0.0,0.13551401869158877,benign
2,44,20,3,86,6,2,131,0,0.059005,2,128,17471,1,2048,0,0.0,0.0,0.13551401869158877,benign
2,44,20,1,232,17,3,152,170,0.015644,1,255,150,0,2048,8890,0.0,0.0,0.13551401869158877,benign
2,60,0,0,26,0,0,0,0,0.027694,0,0,0,1,0,0,0.0,0.0,0.13551401869158877,benign
2,44,20,1,231,17,3,153,169,0.074577,1,255,151,0,2048,8890,0.0,0.0,0.13551401869158877,benign
2,44,20,1,231,17,3,153,169,1.2e-05,1,255,151,0,2048,8890,0.0,0.0,0.13551401869158877,benign
2,60,0,0,26,0,0,0,0,0.027852,0,0,0,1,0,0,0.0,0.0,0.13551401869158877,benign
0,320,0,0,98,0,0,252,0,3.370878,0,0,0,2,0,0,0.0,0.0,0.09813084112149532,benign
0,320,0,0,98,0,0,252,0,0.001312,0,0,0,2,0,0,0.0,0.0,0.09813084112149532,benign
0,320,0,0,98,0,0,252,0,0.001408,0,0,0,2,0,0,0.0,0.0,0.09813084112149532,benign
2,44,20,3,86,6,2,143,0,0.079564,2,128,17474,1,2048,0,0.0,0.0,0.07009345794392523,benign
2,60,0,0,26,0,0,0,0,0.028761,0,0,0,1,0,0,0.0,0.0,0.07009345794392523,benign
2,44,20,1,230,17,3,195,168,0.008854,1,255,192,0,2048,8890,0.0,0.0,0.07009345794392523,benign
2,60,0,0,26,0,0,0,0,0.093383,0,0,0,1,0,0,0.0,0.0,0.07009345794392523,benign
2,44,20,1,230,17,3,196,168,0.008834,1,255,193,0,2048,8890,0.0,0.0,0.07009345794392523,benign
2,60,0,0,26,0,0,0,0,3.370369,0,0,0,1,0,0,0.0,0.0,0.1308411214953271,benign
2,44,20,1,231,17,3,236,169,0.046217,1,255,233,0,2048,8890,0.0,0.0,0.1308411214953271,benign
2,44,20,4,86,6,2,152,0,0.05437,2,128,40069,1,2048,0,0.0,0.0,0.1308411214953271,benign
2,60,0,0,26,0,0,0,0,0.001516,0,0,0,1,0,0,0.0,0.0,0.1308411214953271,benign
2,44,20,1,231,17,3,237,169,0.046045,1,255,234,0,2048,8890,0.0,0.0,0.2897196261682243,benign
2,44,20,1,232,17,3,278,170,3.41724,1,255,275,0,2048,8890,0.0,0.0,0.04205607476635514,benign
2,44,20,1,231,17,3,279,169,0.101983,1,255,276,0,2048,8890,0.0,0.0,0.04205607476635514,benign
